itemNumber,class,name,customerReviewAverage,customerReviewCount,customerTopRated,modelNumber,salePrice,manufacturer,isRefurbished
1TS-000A-14FV0,laptop,"DELL LATITUDE 5310 13.3"" FHD INTEL CORE I7-10810U 1.10 GHZ - 16GB RAM, 512GB SSD - Backlit Keyboard, Webcam, Bluetooth - Windows 11 Pro",0.0,0,False,14-DL-5310-24,234.99,DELL,True
9SIBBPDHZK4888,laptop,"DELL Laptop Intel Core 2 Duo T5600 2GB Memory 80GB HDD Integrated Graphics 14.1"" Windows XP Professional 32-bit Latitude D620",3.4,33,False,Latitude D620,145.0,DELL,True
9SIA4R8KFU7335,laptop,"DELL Grade A Laptop Latitude Intel Core i7-1185G7 16GB Memory 512 GB SSD Intel Iris Xe Graphics 15.6"" Non-Touch Screen Windows 11 Pro 64-bit 5520",0.0,0,False,J5-5520A05,619.0,DELL,True
9SIB295K6J9430,laptop,"HP 17 Laptop Computer, 17.3"" HD+ Touchscreen Display, AMD Ryzen 5 7530U(Beats i7-1165G7) Processor, 32GB RAM, 1TB SSD, Wi-Fi 6, HDMI, Numeric Keypad, Webcam, Bluetooth 5.3, Windows 11 Home, Sliver",0.0,0,False,HP-TS-R5-3,679.0,HP,False
9SIBPMFKJH6682,laptop,"HP Business Laptop 17.3"" HD+ Touchscreen, Intel Core i7-1355U Intel Iris Xe Graphics 64GB RAM 2TB SSD Backlit KB Wi-Fi 6 Bluetooth HDMI Webcam FP Reader Windows 11 Pro Silver",0.0,0,False,HC640022080625,1066.0,HP,False
34-841-962,laptop,"HP Grade A Laptop Intel Core i5-1235U 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Non-Touch Screen Windows 11 Pro 64-bit 15-FD0185NR",0.0,0,False,J5-FD0185NRM01,457.99,HP,True
9SIBPMFKKY3556,laptop,"ASUS Vivobook 15.6"" FHD Touchscreen Business Laptop Intel core i7-1355U Intel Iris Xe Graphics 16GB RAM 1TB SSD Backlit Keyboard Wi-Fi 6E Bluetooth 5.3 HDMI USB-C Webcam Windows 11 Pro Silver",0.0,0,False,HC160012090424SUB,685.0,ASUS,False
9SIB295KEU1702,laptop,"HP 17.3 FHD Ryzen 5 7430U Laptop,16 GB RAM,1 TB PCIe SSD,Windows 11 Pro",0.0,0,False,B2C_HP-R5-7430_12-31-24_16_1TP_2,538.0,HP,False
9SIAEYJKE30362,laptop,Lenovo IdeaPad 1i 15.6 inch FHD Laptop | Intel Core i5-1235U | Intel Iris Xe Graphics | HDMI | Abyss Blue| 16GB RAM | 512GB SSD | Windows 10 S | Bundle with USB 3.0 Hub,0.0,0,False,TEMP-AR5-16-512-0+S99,514.99,Lenovo,False
34-236-689,laptop,"ASUS TUF Gaming - 18"" GeForce RTX 5070 Laptop GPU - AMD Ryzen 7 260 - 64GB Memory - 1 TB SSD - Windows 11 Home Gaming Laptop - 240 Hz IPS (FA808UP-NS74 )",4.0,4,False,FA808UP-NS74,1999.99,ASUS,False
9SIAKKBHZM7068,laptop,"Dell Inspiron 3511 15.6"" Full HD 1920 x 1080, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB DDR4 RAM, 256GB SSD, Intel UHD Graphics, Wifi-AC, Bluetooth,HDMI,USB, Windows 11 Pro",0.0,0,False,DELL3511i516256SD,548.79,DELL,False
9SIAKKBKF17412,laptop,"2023 HP 15.6"" HD Touchscreen Premium Business Laptop, 12th Gen Intel 6-Core i3-1215U upto 4.4GHz, 16GB RAM, 1TB PCIe SSD, Intel UHD Graphics, Windows 11 Pro, Silver",0.0,0,False,15-DY5033DX-P-Fly-7,466.79,HP,False
9SIA0ZXK9Z5108,laptop,"Lenovo ThinkPad E16 Gen 2 16.0"" AMD Ryzen 5 7535U AMD Radeon 660M 8GB Memory 256GB SSD Windows 11 Pro 21M5000HUS",0.0,0,False,21M5000HUS,628.57,Lenovo,False
34-233-634,laptop,"GIGABYTE - 16"" GeForce RTX 5070 Laptop GPU - Intel Core i7-13620H - 64GB Memory - 1.5 TB SSD - Windows 11 Home Gaming Laptops - 165 Hz IPS (GAMING A16 CWHI3US894SH )",4.3,6,False,A16 CWHI3US894SH,1559.99,GIGABYTE,False
9SIAA0SKD07071,laptop,"HP ProBook 440 G11 Laptop, 14"" FHD+ Display, Intel Core Ultra 7 155U Upto 4.8GHz, 32GB RAM, 1TB SSD, Backlit keys, Fingerprint Reader, Windows 11 Pro",0.0,0,False,440G11Ult7-321nP,1169.99,HP,False
9SIAJZDKPJ8738,laptop,"Asus Zenbook 14 OLED Business Laptop 14"" WUXGA Lumina OLED Touch (100% DCI-P3, 500nits HDR) Intel 16-core Ultra 7 255H (Up to 13 TOPS) 16GB DDR5 1TB SSD Backlit Fingerprint Wi-Fi 7 Win11",0.0,0,False,Zenbook14OLED3-0804-002,999.99,ASUS,False
9SIBBPDHDU4853,laptop,"Dell Latitude E6420 14.0"" Gunmetal Gray Laptop - Intel Core i5 2520M 2nd Gen 2.50GHz 8GB SODIMM DDR3 SATA 256GB SSD Windows 7 Professional 64-Bit",5.0,1,False,14-DL-E6420-24,139.0,DELL,True
9SIAKKBJPD0653,laptop,"Dell Inspiron 3511 15.6"" Full HD TouchScreen Notebook, 11th Gen Intel Core i5-1135G7 Quad Core Processor, 16GB DDR4 RAM, 512GB SSD, Intel UHD Graphics, Wifi-AC, Bluetooth,HDMI,USB, Windows 11 Pro",0.0,0,False,DELL3511i516512SDT,539.79,DELL,False
9SIBPMFKJC0222,laptop,"Lenovo ThinkPad L14 Gen 5 Business 14"" WUXGA IPS Touch Intel Core Ultra 5 135U vPro (Beat i7-1355U)  Intel Graphics 32GB DDR5 RAM 1TB SSD Fingerprint Reader Backlit KB Wi-Fi 6E BT 5.3 Windows 11 Pro",0.0,0,False,HC320012073125SUB,1049.0,Lenovo,False
9SIBYRBKJG7009,laptop,Apple MacBook Pro (2021) 14-inch - Apple M1 Pro chip: 8-Core CPU/14-Core GPU - 512GB - Silver - 16GB RAM - Excellent (Grade A),0.0,0,False,58CCFD72DED9B1Z,739.95,Apple,True
9SIAA0SKK91410,laptop,"ASUS VivoBook X1404 Laptop, 14"" FHD Display, Intel Core i5-1334U Upto 4.6GHz, 16GB RAM, 512GB SSD, Windows 11 Home",0.0,0,False,X1404i5UBLU-16512nH,499.99,ASUS,False
9SIAKKBKKA5383,laptop,"Lenovo Ideapad 1i 15.6"" FHD Touchscreen Business&Home Laptop, 13th Intel Core i5-1334U Upto 4.6GHz, 24GB RAM, 1TB PCle SSD, Windows 11 Home, Lifetime Microsoft Office License, Blue",0.0,0,False,LENOVO1II513354,566.79,Lenovo,False
9SIAGA5KKE4032,laptop,"HP 2025 14"" Student Laptop Computer, Intel Processor N150(Up to 3.6GHz), Microsoft Copilot AI, 16GB RAM 128B UFS, Wi-Fi 6, Bluetooth 5.4, Microsoft 365, Green, Win11 Home S",0.0,0,False,004035-198990456935-16-128,269.0,HP,False
9SIA5WMK9F2732,laptop,Dell Latitude 5590 i5 1.7GHz 32GB 256GB SSD 11P,0.0,0,False,DL-NB-B004976,259.0,DELL,True
9SIB0GJKC89936,laptop,"HP Newest 17.3"" FHD Business Laptop, Intel Core i5-1334U, Intel Iris Xe Graphics, 32GB RAM, 1TB PCIe SSD, Fingerprint Reader, Backlit KB, Webcam, Wi-Fi 6, HDMI, Windows 11 Pro, Silver",0.0,0,False,ESSENTIAL4201_CTO_N1-L,719.0,HP,False
9SIACBWKE97921,laptop,"HP 16-ag00 Pavilion 16"" Laptop AMD Ryzen 7-8840U 8GB 512GB W11H",0.0,0,False,HP9J546UAR,389.99,HP,True
9SIAKKBJ9D4119,laptop,"HP 15t Home & Business Laptop (Intel i5-1135G7 4-Core, 32GB RAM, 1TB PCIe SSD, 15.6"" Full HD (1920x1080), Intel Iris Xe, Fingerprint, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Win 11 Pro)",0.0,0,False,ME-119270225949,556.79,HP,False
9SIA4DMKN09641,laptop,"Apple MacBook Air Laptop Apple M1 8-Core CPU 7-Core GPU 8GB RAM 128GB SSD 13"" Space Gray MGN53LL/A (2020) - Excellent Condition",0.0,0,False,MGN53A8128M187A99,346.81,Apple,True
9SIBPMFKHU1192,laptop,"Dell Inspiron Business Laptop 15.6"" IPS Full HD Touchscreen Intel core i5-1334U (Beat i7-1255U) Intel UHD Graphics 16GB RAM 512GB SSD HDMI 1.4 USB-C 3.2 Bluetooth Wi-Fi 6 Webcam Windows 11 Pro Black",0.0,0,False,HC165122071925,496.0,DELL,False
9SIAA0SKEB8541,laptop,"Lenovo ThinkBook 16 G6 Laptop, 16"" FHD+ Display, Intel Core i5-13420H Upto 4.6GHz, 16GB RAM, 512GB SSD, Windows 11 Pro",0.0,0,False,G6i513H-16512nP,699.99,Lenovo,False
9SIB0GJKK34095,laptop,"Thunderobot Storm 17 Gaming Laptop, 17.3"" FHD 144Hz,  Core i5-12450H, GeForce RTX 3050, 32GB RAM, 1TB SSD, RGB Keyboard, Win 11 Home",0.0,0,False,Storm 179703-C_CTO_N1,879.0,Thunderobot,False
9SIB9ADKFV4830,laptop,"HP ProBook 440 G7 Laptop | 14"" 1920x1080 FHD TOUCHSCREEN | Core i3 - 10110U - 256GB SSD Hard Drive - 8GB RAM | 2 cores @ 4.1 GHz Win 11 Pro",0.0,0,False,440-G7-FHD-I3-10110U-8-256,169.0,HP,True
9SIB32ZKPC8185,laptop,"ASUS Zenbook 14 OLED 14 WUXGA Touchscreen Laptop, AMD Ryzen 7 8840HS, 16GB Memory, 512GB SSD, Jade Black, UM3406HA-WS74T",0.0,0,False,UM3406HA-WS74T,789.99,ASUS,False
9SIADG3KF49582,laptop,"HP ProBook 450 G10 Business Laptop (15.6"" FHD Anti-Glare, Intel 10-Core i5-1334U, 32GB RAM, 1TB SSD, (Beats i7-1255U)) Backlit KB, Webcam, Ethernet, Wi-Fi 6E, Win 11 Pro w/ AI Copilot, Silver",0.0,0,False,ProBook 450 G10 i5 32GB 1TB,899.99,HP,False
34-820-040,laptop,"Microsoft Surface Laptop Copilot+ PC (7th Edition) 15"" Touchscreen 2496 x 1664 Qualcomm Snapdragon X Elite 32GB RAM 1TB SSD Windows 11 Home - Black",0.0,0,False,ZHI-00001,1499.99,Microsoft,False
9SIB0GJKC86874,laptop,"HP Portable Laptop, 17.3"" HD+ Touchscreen, Intel Core i5-1334U, 16GB RAM, 1TB SSD, Webcam, HDMI, FP Reader, Backlit KB, Wi-Fi 6, Windows 11 Home, Silver",0.0,0,False,ESSENTIAL5691_CTO_N1-B,649.0,HP,False
9SIA6ABKBH1346,laptop,"HP ZBook Firefly 15 G7 15.6"" FHD Sleek Mobile Workstation Laptop - 10th Gen Intel QUAD Core i7 up to 4.9GHz  32GB RAM DDR4 1TB SSD, Windows 11 Pro with NVIDIA Graphics",0.0,0,False,HP.Zbook15G7.i7_8,684.99,HP,True
9SIA4R8KKS2426,laptop,"DELL Laptops Precision 3560 Intel Core i7-1165G7 32GB Memory 1 TB SSD Intel Iris Xe Graphics 15.6"" Non-Touch Screen Windows 11 Pro 64bit",0.0,0,False,J5-5420A07,494.89,DELL,True
1TS-000D-1RAG8,laptop,"HP 17-c3000 17-cn3019nr 17.3"" Touchscreen Notebook - Intel N-Series i3-N305 - 8GB - 512GB SSD - Windows 11 Home - Intel UHD Graphics - Webcam - 9.75 Hrs Battery - IEEE 802.11ax Wireless   B89NPUA#ABA",0.0,0,False,B89NPUA#ABA,579.99,HP,False
9SIBPMFKG96112,laptop,"HP 15.6"" IPS FHD Touchscreen Business and School Laptop Intel core i5-1334U (Beat i7-1255U) 16GB RAM 512GB SSD Intel Iris Xe Graphics HDMI USB-C Long battery life AI Copilot Windows 11 Pro Silver",0.0,0,False,HC165122062025SUB,526.0,HP,False
9SIACVBKMT1019,laptop,"Lenovo Gen 12 ThinkPad X1 Carbon Laptop with Intel Ultra 7 155U Processor, 14"" WUXGA 100% sRGB Touchscreen, 32GB 6400MHz RAM, 1TB Gen4 Performance SSD, FHD+ IR+ RGB Camera, and Windows 11 Pro",0.0,0,False,21KC00A7US+1TB-2,1579.0,Lenovo,False
9SIA0ZXK9X1189,laptop,"Lenovo ThinkPad E16 Gen 2 16.0"" AMD Ryzen 5 7535U AMD Radeon 660M 16GB Memory 256GB SSD Windows 11 Pro 21M5000GUS",0.0,0,False,21M5000GUS,722.13,Lenovo,False
9SIAEVRKD15740,laptop,Lenovo Thinkpad P14s Gen 1 i7 1.8GHz 32GB 1000GB SSD 11P,0.0,0,False,LN-NB-B004879,408.99,Lenovo,True
9SIAKZ3C2A4554,laptop,"ASUS VivoBook 14 Laptop, 14"" FHD, AMD Ryzen 7-3700U, AMD Radeon RX Vega 10 Graphics, 8 GB DDR4 RAM, 512 GB PCIe SSD, Backlit KB, Fingerprint, Windows 10 Home, Slate Grey, F412DA-NH77",4.5,90,False,F412DA-NH77,469.0,ASUS,False
9SIA4R8KHR2644,laptop,"DELL Grade A Laptop Latitude Intel Core i7-1185G7 32GB Memory 1 TB SSD Intel Iris Xe Graphics 15.6"" Non-Touch Screen Windows 11 Pro 64-bit 5520",0.0,0,False,J5-5520A04,688.99,DELL,True
9SIBPMFKMZ9373,laptop,"HP Business Laptop 17.3"" IPS Full HD Intel Core i5-1335U Intel Iris Xe Graphics 16GB RAM 512GB SSD Fingerprint Reader Backlit Keyboard Long-Battery WiFi 6 Bluetooth 5.2 Webcam Windows 11 Home Silver",0.0,0,False,HC165121093025SUB,579.0,HP,False
9SIAKKBKCS3061,laptop,"Lenovo IdeaPad 1 15.6 FHD business Laptop,Intel Core i5-1235U(Up to 4.40GHz),Intel Iris Xe Graphics,20GB RAM,1 TB SSD,Win 11 Home,Grey",0.0,0,False,B2C_Lenovo_i5_7-25-24_20_1TH,549.79,Lenovo,False
9SIAKKBJGM5298,laptop,"HP 15.6"" Full HD (1920x1080) TouchScreen Laptop, 11th Gen Intel Core i7-1165G7 Processor, 32GB DDR4 RAM, 1TB SSD, Intel Iris Xe Graphics, Wifi-AC, Bluetooth,HDMI,USB, Windows 11 Pro",0.0,0,False,HP11i7321TBSD,779.79,HP,False
34-343-847,laptop,"DELL Grade A Laptop Latitude Intel Core i7-1185G7 32GB Memory 512 GB SSD Intel Iris Xe Graphics 14.0"" Touch Screen Windows 11 Pro 64-bit 7420",0.0,0,False,J5-7420A06,755.99,DELL,True
9SIBUHVKC45691,laptop,"KurieTim 15.6"" Laptop, Windows 11 Laptop Computer, 32GB RAM 512GB SSD, FHD 1920x1080, Quad-Core N95 Processor(Up to 3.4GHz), Backlit Keyboard, Fingerprint Reader Unlock, Webcam, USB3.0x2",5.0,1,False,T152A-32-512,299.99,KurieTim,False
9SIBYRBKJG6416,laptop,Apple MacBook Air (2022) 13.6-inch - Apple M2 Chip: 8-Core CPU/8-Core GPU - 256GB - Silver - 8GB RAM - Excellent (Grade A),0.0,0,False,9E52E7B19B0D9FZ,579.0,Apple,True
9SIC0D6KMF3188,laptop,"Lenovo Laptop IdeaPad 3, 15.6"" FHD IPS,12th Generation Intel Core i7-1255U,16GB,  Iris Xe Graphics, 512GB SSD,Win 11 Home",0.0,0,False,82RKX084US,569.0,Lenovo,True
34-236-574,laptop,"ASUS ROG Strix Scar- 16"" GeForce RTX 5080 Laptop GPU - Intel Core Ultra 9 275HX - 32GB Memory - 2 TB PCIe SSD - Wi-Fi 7 Windows 11 Pro GAMING LAPTOP - 240 Hz (G635LW-XS97 )",5.0,1,False,90NR0LD1-M005N0,3475.99,ASUS,False
9SIB9ADJH20779,laptop,"HP EliteBook 850 G6 15.6"" FHD Laptop - i7-8565U (1.80GHz) - GRADE A - 32GB DDR4 RAM - 1TB PCIe SSD - 1920 x 1080 - Windows 11 Pro",5.0,1,False,hp850i7-a-32-1tb,429.0,HP,True
34-817-340,laptop,"Dell Precision 3561 Laptop Intel Core i5-11500H 2.9GHz 32GB Memory 512GB SSD NVIDIA T600 4GB Graphics 15.6"" FHD Windows 11 Pro 64-bit",0.0,0,False,J5-P3561A05,613.99,DELL,True
34-817-338,laptop,"Dell Precision 3561 Laptop Intel Core i5-11500H 2.9GHz 16GB Memory 512GB SSD NVIDIA T600 4GB Graphics 15.6"" FHD Windows 11 Pro 64-bit",0.0,0,False,J5-P3561A06,535.99,DELL,True
9SIAR0TKDR3045,laptop,"HP Victus by HP Laptop Computer 15.6"" FHD AMD Ryzen 7 16 GB memory; 1 TB SSD",0.0,0,False,B5NS0UA#ABA,799.99,HP,False
9SIBPMFKK48147,laptop,"HP 15.6"" Full HD Touchscreen Business Laptop Intel Core i7 1355U Intel Iris Xe Graphics 32GB RAM 1TB SSD HDMI USB-C Wi-Fi 6 Webcam AI copilot Windows 11 Pro Silver",0.0,0,False,HC320012081725SUB,896.0,HP,False
9SIAKKBKCJ9965,laptop,"HP 15.6"" Full HD Notebook, Intel Core i5-1235U 10-Core Processor,16GB DDR4,512GB SSD,Intel Iris Xe Graphics,Wifi-6, Windows 11 Pro",0.0,0,False,HP15i516512SSDWZ11Q,478.79,HP,False
9SIBPMFKKY3551,laptop,"ASUS Vivobook 15.6"" FHD Touchscreen Business Laptop Intel core i7-1355U Intel Iris Xe Graphics 24GB RAM 1TB SSD Backlit Keyboard Wi-Fi 6E Bluetooth 5.3 HDMI USB-C Webcam Windows 11 Pro Silver",0.0,0,False,HC320012090424SUB,749.0,ASUS,False
9SIBPMFKKN5026,laptop,"HP 17.3"" HD+ Business Laptop Intel core i3-N305 8-core 3.8GHz (Beat i3-1215U) Intel UHD Graphics 16GB RAM 512GB SSD Webcam HDMI 1.4 USB-C 3.0 Bluetooth Wi-Fi 6 Windows 11 Home Silver | Vertical Mouse",0.0,0,False,HC165121082725SUB,469.0,HP,False
9SIBPMFKKV8775,laptop,"Dell Inspiron 16"" FHD+ Touch Laptop,Intel Core 7-150U(Beats i7-1355U),Backlit KB with Fingerprint Reader,64 GB RAM,1 TB SSD,Win 11 Pro",0.0,0,False,B2C_Dell-16-Core7_10-16-24_64_1TP_2,1088.0,DELL,False
9SIA24GKGU8371,laptop,"MSI Raider - 18"" GeForce RTX 5090 Laptop GPU - Intel Core Ultra 9 285HX - 64GB DDR5 6400MHz Memory - 2 TB SSD - Windows 11 Pro Gaming Laptop - 120 Hz Mini LED (Raider 18 HX AI A2XWJG-069US )",4.5,2,False,Raider 18 HX AI A2XWJG-069US,4539.04,MSI,False
9SIA77GKM99321,laptop,"Dell Precision 3561 Laptop Intel Core i5-11500H 2.9GHz 32GB Memory 1TB SSD NVIDIA T600 4GB Graphics 15.6"" FHD Windows 11 Pro 64-bit Touchscreen",0.0,0,False,J5-P3561A04,664.99,DELL,True
9SIAKDCJMT6046,laptop,"Dell Latitude 7390 13.3"" FHD 1920 x 1080 Touchscreen Ultrabook  8th Gen Intel QUAD Core i7-8650U 1TB SSD 32GB DDR4 RAM Webcam Windows 11 Pro",0.0,0,False,Dell7390.Lap_48,374.53,DELL,True
9SIB9ADKHU1018,laptop,Dell Precision 3551 - GRADE B - 15.6in FHD Display - Intel Core i7-10850H GHz - 32GB RAM - 512GB SSD - Windows 11 Pro,0.0,0,False,3551-i7-32-512-11-Chipped paint,288.0,DELL,True
9SIAR0TKM11562,laptop,"HP OmniBook 5 Laptop Computer 16"" 2K Touch Screen Snapdragon X Plus 32 GB",0.0,0,False,BX7N1UA#ABA,899.99,HP,False
9SIBBPDKH04998,laptop,"Dell Latitude E5450 14"" 1366x768 HD Laptop PC, Intel Core i5-5200U 2.2GHz, 8GB DDR3 RAM, 256GB SSD, Windows 10 Pro Grade B",0.0,0,False,782248423631,139.0,DELL,True
9SIA7ABKK15782,laptop,"HP ProBook 465 G11 16"" Notebook - WUXGA - AMD Ryzen 5 7535U - 8 GB - 256 GB SSD - Pike Silver Aluminum  - Windows 11 Pro - English Keyboard   A1RM6UT#ABA",0.0,0,False,A1RM6UT#ABA,599.99,HP,False
9SIBVVAKJS9446,laptop,"HP Dragonfly G4 13.5"" 3K2K Intel Core i7-1365U 1.8GHz 16GB RAM 256GB SSD WIN11P, Slate Blue",0.0,0,False,C1PA0U8-23-ABA-NW,979.99,HP,False
9SIB0GJKGR9456,laptop,"Lenovo ThinkPad E16 Gen 2 Business Laptop, 16"" WUXGA, AMD Ryzen 7 7735U up to 4.75GHz, 64GB DDR5 RAM, 1TB SSD, Fingerprint, Backlit, HDMI, Wi-Fi 6, Win 11 Pro",0.0,0,False,E162693-D_CTO_N1,1179.0,Lenovo,False
9SIADG3KHH9231,laptop,"Lenovo ThinkPad P16s Gen 3 Mobile Workstation Laptop (16"" FHD+, Intel 16-Core Ultra 7 155H, 64GB DDR5, 2TB SSD, NVIDIA RTX 500 Ada), AI PC for Designer, Engineer, 3-Year WRT, 5MP IR Webcam, Win 11 Pro",0.0,0,False,Lenovo ThinkPad P16s Gen 3 U7 64GB 2TB,2099.99,Lenovo,False
9SIAE4NKKG0321,laptop,"Lenovo V-Series V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U,40GB RAM, 1TB SSD,Wi-Fi, Windows 11 Pro, Black",0.0,0,False,LENV15RYZ7401TBSD11PROBLK,629.0,Lenovo,False
9SIAKKBK525189,laptop,"2023 Dell Inspiron 15 3520 15.6"" FHD Touchscreen Premium Business Laptop, 11th Gen Intel 4-Core i5-1155G7 upto 4.5GHz, 32GB RAM, 1TB PCIe SSD, Intel UHD Graphics, Windows 11 Pro, Black",0.0,0,False,15-fd0083wm-P-SP-11,646.79,DELL,False
34-236-705,laptop,"ASUS TUF Gaming F16 Gaming Laptop, 16” FHD+ 165Hz 16:10 Display, Intel® Core™ i7-14650HX, NVIDIA RTX 5050,   16GB Memory - 1.5 TB SSD - Windows 11 Home Gaming Laptops - 165 Hz IPS (FX608JHR-ES73 )",5.0,2,False,FX608JHR-ES73,1299.99,ASUS,False
9SIAKDCKA22387,laptop,"Lenovo Thinkpad Series T480 T490 14"" FHD 1920 x 1080 Touchscreen Ultrabook - 8th Gen Intel QUAD Core i7 1.8GHz 32 GB RAM DDR4 1TB SSD, Wi-Fi, Bluetooth, Webcam Windows 11 Pro",4.0,2,False,Lenovo.T480.i7_36,498.08,Lenovo,True
9SIADFMKNG3758,laptop,"Dell Latitude 5520 15.6"" 16GB 256GB SSD Core i5-1145G7 2.6GHz WIN11P, Gray",0.0,0,False,5520-I5-1145G7-256/16GB-RF-RB,274.0,DELL,True
9SIBPMFKHX4806,laptop,"HP 17.3"" HD+ 1600 X 900 Touchscreen Business Intel Core Ultra 7 255U (Beat i9-12900H) Intel AI Boost Intel Graphic 64GB DDR5 RAM 2TB SSD WiFi 6 Bluetooth 5.4 Backlit KB Webcam Windows 11 Pro Silver",0.0,0,False,HC640022072325SUB,1189.0,HP,False
9SIAKKBKH42313,laptop,"HP 15.6"" Full HD LED TouchScreen Business and School Laptop,Intel 13th Core i7-1355U (Beat i5-1255U) 10-Core Processor,32GB DDR4 RAM,1TB SSD,Lifetime Office 365, Windows 11 Pro/Xtredura Flash Drive",0.0,0,False,FD0127DX51,816.79,HP,False
9SIAE4NKGD3615,laptop,"Lenovo V15 G4 Business Laptop,15.6 FHD Display,Intel Core i5-13420H(Beat i7-1355U),24GB RAM,512GB NVMe SSD,Windows 11 Pro,Black",0.0,0,False,B2C_Lenovo_i5_3-26-25_24_512P_2,524.0,Lenovo,False
9SIAE4NK765988,laptop,"13th Generation Intel Core i7-1355U Processor,16GB LPDDR5,1TB SSD, Acer Aspire Vero 15.6"" Full HD Laptop,Intel Iris Xe Graphics,Windows 11 Pro",0.0,0,False,ACERVROi7161TBSDBZX,669.0,Acer America,False
9SIAKDCJMM0861,laptop,"Dell Latitude 7390 Laptop, 1.9 GHz Intel Core i7 8th Gen, 16GB RAM, 256GB SSD, Windows 11 Pro, 13.3"" 1920 x 1080 FHD Touch Screen, Backlit Keyboard, Grade A",0.0,0,False,698869514846,279.02,DELL,True
9SIA57XKGR8275,laptop,"ASUS ROG Strix Scar - 18"" GeForce RTX 5070 Ti Laptop GPU - Intel Core Ultra 9 275HX - 32GB Memory - 1 TB PCIe SSD - Windows 11 Pro GAMING LAPTOP - 240 Hz (G835LR-XS96 )",1.0,1,False,90NR0LS1-M003K0,2699.0,ASUS,False
9SIB295KFJ6634,laptop,"Dell Inspiron 16"" FHD+ Touchscreen Business Intel core 7 150U (Beats i7-1355U) 16GB DDR5 RAM 1TB SSD Intel Graphics Wi-Fi 6E Bluetooth 5.3 HDMI USB-C 3.2 Backlit Fingerprint Windows 11 Pro Ice Blue",0.0,0,False,HC160012093024SUB,869.0,DELL,False
9SIB9ADKGD0581,laptop,"Dell Latitude 3000 Series (3450) 14"" HD LED Intel Core i3-4005U 16 GB RAM 256 GB SDD HDMI Webcam Windows 10 Professional",0.0,0,False,Dell3450_11,129.0,DELL,True
9SIA9PSKE11762,laptop,"Dell Latitude 7420 Business Laptop, 14.0"" FHD (1920x1080) Non-Touch, 11th Gen Intel Core i7-1185G7, 16GB RAM, 512GB SSD, Windows 11 Pro",0.0,0,False,L7420-219,399.0,DELL,True
9SIB9B8KHW5850,laptop,"Dell Precision Precision 5690 16"" 32GB 512GB SSD Core Ultra 7 165H 1.4GHz WIN11P, Titan Gray",0.0,0,False,PRECISION 5690-512/32GB-NEW-NW,1599.99,DELL,False
9SIAKKBKKP2754,laptop,"HP 17 Home & Business Laptop,17.3"" FHD 1920 x 1080 , AMD Ryzen 5  7520U (Beat i5-1135G4) 8GB DDR5 RAM, 256GB SSD, Webcam, Bluetooth, Wi-Fi, MS Office License  Windows 11 Home/XTREDURA FLASH Drive",0.0,0,False,CPB2025OFF5,456.79,HP,False
9SIA0ZXK9G0363,laptop,"Lenovo ThinkPad T16 Gen 3 16.0"" Touch Screen Intel Core Ultra 7 165U 32GB Memory 1TB SSD Windows 11 Pro 21MN005HUS",0.0,0,False,21MN005HUS,2075.76,Lenovo,False
9SIAKVUKJG9023,laptop,"HP EliteBook 845 G8 14"" FHD IPS AMD Ryzen 7 PRO 5850U 1.9 GHz up to 4.4 GHz 16GB DDR4 512GB PCIe NVMe TLC SSD AMD Radeon, Webcam, Windows 11 Pro Laptop, Silver - 49V27UC-I010",5.0,1,False,-49V27UC-I010-RBB,330.0,HP,True
9SIAKKBJFZ7501,laptop,"HP 15-dy2073dx Home & Business Laptop (Intel i7-1165G7 4-Core, 15.6"" 60Hz Touch Full HD (1920x1080), Intel Iris Xe, 32GB RAM, 1TB PCIe SSD, Wifi, HDMI, Webcam, Bluetooth, SD Card, Win 11 Pro)",0.0,0,False,ME-129052226373,776.99,HP,False
9SIAMRPK9D0653,laptop,"ASUS VivoBook 14 Business Laptop 14"" FHD Anti-glare Intel Hexa-core i3-1215U 16GB DDR4 512GB SSD USB-C Privacy Webcam SonicMaster Win11 Blue",0.0,0,False,VivoBook14-0709-001,409.0,ASUS,False
9SIB9ADKBK5120,laptop,"DELL Grade A Laptop (4G LTE) Intel Core i7-6600U 16GB Memory 256 GB SSD Intel HD Graphics 520 14.0"" Non-Touch Screen Windows 10 Pro 64-bit 14 Rugged 5414",0.0,0,False,J5-5414A07,279.0,DELL,True
9SIAE4NKKX7802,laptop,"Dell 15.6"" Full HD Laptop - Intel Core 3 100U | 32GB DDR4 | 512GB SSD | Wi-Fi 6 | Windows 11 Pro | Slim & Powerful Notebook",0.0,0,False,DELLDCC332512SD11PRO,499.0,DELL,False
9SIA60GKMT6572,laptop,Dell Latitude 9420 2-in-1 Laptop - Intel Core i7-1185G7 3GHz (4 core) Processor - 16GB LPDDR4 Memory - 512GB NVMe SSD - 14-inch 2560 x 1600 Touchscreen Display - Windows 11 Home 64-bit,0.0,0,False,L9420-GR8BCK3,399.0,DELL,True
